SampleID	Sample_ID	short_name	sample_names	sample_names	order_treatment	orvion_sample_names	primerpairname	filtration_volume_ml	elution_volume_ul	DNA_concentration	sample_nr	wetland_sample	CW_number	CW_section	MF_number	linked_redox_sensor	CW_number_CW_section	CW_number_MF_number	sampling_date	date	season_meterological	sample_depth_information	timepoint	timepoint_MF_number	timepoint_sample_depth_information	time_continuous	obs_well	Nanobubbles_On	chloride_mg_l	cyanide_total	phosphorus_total	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	naphthalene_PAH_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_ug_l	acenaphthylene_mmol_e_l	acenaphthene_ug_l	acenaphthene_mmol_e_l	fluorene_ug_l	fluorene_mmol_e_l	phenanthrene_ug_l	phenanthrene_mmol_e_l	anthracene_ug_l	anthracene_mmol_e_l	fluoranthene_ug_l	fluoranthene_mmol_e_l	pyrene_ug_l	pyrene_mmol_e_l	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	fraction_C10-C12	fraction_C12-C22	fraction_C30-C40	total_C10-C40	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	manganese2_mg_l	manganese2__measured_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	sulfate_mg_l	sulfate_measured_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_relative_to_influent_mmols_e_l_no_negatives	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_Influent_NO_NEGATIVES	iron2_TOTAL_mg_l_Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_l__Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_e_l__Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_flow	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_1D_flow_NO_NEGATIVES	iron2_TOTAL_mg_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_e_l__sulfate_relative_to_1D_flow	Soluble_electron_acceptor_capacity_present_mmol_e_l	combined_TOTAL_reduced_metals_mg_l_1D_flow	combined_total_reduced_metals_mmol_e_l_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_sulfate	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_sulfate	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_1D_flow	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_1D_flow	electron_capacity_balance_influent	electron_balance_1D_flow	dominant_electron_acceptor_species_influent	dominant_electron_acceptor_species_1D_flow
CW_175	CW_175	CW2MF05_7	CW2MF05_7_October_2025	CW2MF05_7_October_2025	175	S9468	515F806R	150	65	42,2	14392839-003	Wetland	CW_2	Section_2	MF05	CW2S2-1	CW_2_Section_2	CW_2_MF05	2025-10-27	28/10/2025	Autumn	0.15-0.30	T7	T7_MF05	T7_0.15-0.30	7	CW2_MF05	yes	42	NA	1,5	1,99	12	-90	7,2	563	0,1	0,01	10	11	2,8	0,001075406	0,59	0,000230519	4,7	0,001859282	1,2	0,00047471	0,58	0,000229443	1,78		9,87	0,00	20	0,007490052	19	0,00711555	0,01	3,67961E-06	0,14	5,26555E-05	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	19,16	0,16	0,007175588	6,00383E-05	30	2,5	2.5	50	8,2	0,146821844	0,146821844	2,3	0,041871473	0,083742946	7	0,072871122	0,582968978	18	72	1,499063086	1,499063086	23	76,66666667	1,915469498	1,915469498	10,46346034	10,46346034	18,66346034	0,334171179	0,334171179	13,3699771	13,3699771	21,5699771	0,386212661	0,386212661	0,582968978	23,8699771	0,469955606	1,91697721	0,043684894	0,174321936	0,78199317	2,385425104	0,035106089	0,161905172	0,80298874	-1,91	-2,37	-1,91	-2,37	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_176	CW_176	CW2MF06_7	CW2MF06_7_October_2025	CW2MF06_7_October_2025	176	S9469	515F806R	150	65	6,05	14392839-004	Wetland	CW_2	Section_2	MF06	CW2S2-3-4	CW_2_Section_2	CW_2_MF06	2025-10-27	28/10/2025	Autumn	0.60-0.80	T7	T7_MF06	T7_0.60-0.80	7	CW2_MF06	yes	55	NA	0,27	0,95	12	-230	7,2	500	0,2	0,01	6	6,2	140	0,053770324	14	0,005469937	63	0,024922294	29	0,011472167	22	0,008703023	51		268,00	0,08	220	0,082390575	59	0,022095654	7,3	0,002686116	3,9	0,001466831	0,13	4,849E-05	3,8	0,001407171	0,51	0,000188857	0,05	1,82942E-05	0,03	1,09765E-05	74,72	15,72	0,027922389	0,005826735	410	160	2.5	570	3,4	0,06087735	0,06087735	1,6	0,029127981	0,058255962	19	0,197793046	1,582344368	6	24	0,499687695	0,499687695	4	17,39130435	0,33312513	0,33312513	3,487820112	3,487820112	6,887820112	0,123327128	0,123327128	2,325213408	2,325213408	5,725213408	0,102510536	0,102510536	1,582344368	7,325213408	0,160766498	0,681270786	0,08551073	0,181025124	0,733464146	0,493891628	0,117952925	0,207556739	0,674490336	-0,51	-0,33	-0,51	-0,32	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_177	CW_177	CW2MF09_7	CW2MF09_7_October_2025	CW2MF09_7_October_2025	177	S9470	515F806R	150	65	8,7	14393656-003	Wetland	CW_2	Section_3	MF09	CW2S3-1	CW_2_Section_3	CW_2_MF09	2025-10-27	29/10/2025	Autumn	0.15-0.30	T7	T7_MF09	T7_0.15-0.30	7	CW2_MF09	yes	53	NA	0,25	0,96	12	-110	7,3	660	0,1	0,01	8,2	8,3	110	0,042248112	1,4	0,000546994	81	0,03204295	19	0,007516248	15	0,00593388	34		226,40	0,07	470	0,176016228	55	0,020597644	1	0,000367961	44	0,016548862	9,8	0,003655396	3,1	0,001147955	0,1	3,70308E-05	0,1	3,65884E-05	0,2	7,31768E-05	113,3	58,3	0,042464614	0,02186697	870	370	2.5	1200	11	0,196956132	0,196956132	3,1	0,056435463	0,112870927	0,5	0,00520508	0,041640641	24,5	98	2,040391422	2,040391422	6,5	92,85714286	0,541328336	0,541328336	14,24193213	14,24193213	25,24193213	0,451959393	0,451959393	3,778471788	3,778471788	14,77847179	0,264610059	0,264610059	0,041640641	17,87847179	0,377480986	2,605221742	0,043324883	0,173482121	0,783192996	0,918809322	0,122844777	0,287992353	0,589162869	-2,35	-0,67	-2,33	-0,65	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_178	CW_178	CW2MF10_7	CW2MF10_7_October_2025	CW2MF10_7_October_2025	178	S9471	515F806R	150	65	21,55	14393656-004	Wetland	CW_2	Section_3	MF10	CW2S3-3-4	CW_2_Section_3	CW_2_MF10	2025-10-27	29/10/2025	Autumn	0.60-0.80	T7	T7_MF10	T7_0.60-0.80	7	CW2_MF10	yes	42	NA	0,25	2,14	12	-80	7,4	355	0,2	0,01	7,5	9,7	1,1	0,000422481	0,32	0,000125027	2,4	0,000949421	1,3	0,00051427	0,91	0,000359989	2,21		6,03	0,00	4,2	0,001572911	0,1	3,74503E-05	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,13	0,03	4,85942E-05	1,1144E-05	2,5	2,5	2.5	5	2,6	0,046553268	0,046553268	1,2	0,021845986	0,043691972	6,4	0,066625026	0,533000208	18,6	74,4	1,549031855	1,549031855	12,6	66,31578947	1,04934416	1,04934416	10,81224235	10,81224235	13,41224235	0,24014758	0,24014758	7,324422236	7,324422236	9,924422236	0,177697802	0,177697802	0,533000208	11,12442224	0,221389773	1,832871407	0,023837991	0,131022602	0,845139408	1,270733933	0,034383257	0,139838716	0,825778027	-1,83	-1,27	-1,83	-1,27	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_179	CW_179	CW3MF01_7	CW3MF01_7_October_2025	CW3MF01_7_October_2025	179	S9472	515F806R	150	65	12,5	14392839-005	Wetland	CW_3	Section_1	MF01	CW3S1-1	CW_3_Section_1	CW_3_MF01	2025-10-27	28/10/2025	Autumn	0.15-0.30	T7	T7_MF01	T7_0.15-0.30	7	CW3_MF01	no	64	NA	1,8	2,45	12	-135	7,4	660	0,1	0,01	11	11	90	0,034566637	0,5	0,000195355	180	0,071206556	51	0,020175191	22	0,008703023	73		346,50	0,11	1100	0,411952875	1600	0,599204182	0,17	6,25534E-05	0,16	6,01777E-05	0,005	1,865E-06	0,03	1,11092E-05	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	1600,369	0,369	0,599341355	0,000137173	2200	2,5	2.5	2200	17	0,30438675	0,30438675	4,5	0,081922447	0,163844894	0,5	0,00520508	0,041640641	24,5	98	2,040391422	2,040391422	24,5	98	2,040391422	2,040391422	14,24193213	14,24193213	31,24193213	0,559390011	0,559390011	14,24193213	14,24193213	31,24193213	0,559390011	0,559390011	0,041640641	35,74193213	0,723234905	2,763626327	0,059286197	0,202411594	0,738302209	2,763626327	0,059286197	0,202411594	0,738302209	-2,25	-2,25	-2,25	-2,25	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_180	CW_180	CW3MF02_7	CW3MF02_7_October_2025	CW3MF02_7_October_2025	180	S9473	515F806R	150	65	6,25	14392839-006	Wetland	CW_3	Section_1	MF02	CW3S1-3-4	CW_3_Section_1	CW_3_MF02	2025-10-27	28/10/2025	Autumn	0.60-0.80	T7	T7_MF02	T7_0.60-0.80	7	CW3_MF02	no	73	NA	0,81	0,82	13	-224	7,6	700	0,2	0,01	9,4	9,8	660	0,25348867	67	0,026177556	410	0,16219271	150	0,059338796	200	0,079118395	350		1487,00	0,44	1300	0,486853398	2800	1,048607318	4	0,001471844	270	0,101549835	62	0,023125978	50	0,018515401	8,6	0,003184649	1,3	0,000475649	1,2	0,000439061	3197,1	397,1	1,197369735	0,148762417	2300	920	2.5	3300	0,4	0,007162041	0,007162041	1,1	0,020025487	0,040050974	22	0,229023527	1,832188216	3	12	0,249843848	0,249843848	3	12	0,249843848	0,249843848	1,743910056	1,743910056	2,143910056	0,03838693	0,03838693	1,743910056	1,743910056	2,143910056	0,03838693	0,03838693	1,832188216	3,243910056	0,078437904	0,328281752	0,122001828	0,116932879	0,761065293	0,328281752	0,122001828	0,116932879	0,761065293	0,60	0,60	0,75	0,75	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_181	CW_181	CW3MF05_7	CW3MF05_7_October_2025	CW3MF05_7_October_2025	181	S9474	515F806R	150	65	8,85	14392839-007	Wetland	CW_3	Section_2	MF05	CW3S2-1	CW_3_Section_2	CW_3_MF05	2025-10-27	28/10/2025	Autumn	0.15-0.30	T7	T7_MF05	T7_0.15-0.30	7	CW3_MF05	no	70	NA	0,015	2,54	12	-169	7,3	673	0,1	0,01	0,05	0,5	1,1	0,000422481	0,02	7,8142E-06	3,5	0,001384572	0,65	0,000257135	0,33	0,000130545	0,98		5,72	0,00	23	0,00861356	20	0,007490052	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	20,03	0,03	0,007501196	1,1144E-05	2,5	2,5	2.5	5	3,6	0,064458371	0,064458371	8,7	0,158383397	0,316766794	70	0,728711222	5,829689777	-45	-180	-3,747657714	0	-69,5	-13900	-5,788049136	0	-26,15865084	0	3,6	0,064458371	0,064458371	-40,40058297	0	3,6	0,064458371	0,064458371	5,829689777	12,3	0,381225165	0,381225165	0,83091785	0,16908215	0	0,381225165	0,83091785	0,16908215	0	-0,37	-0,37	-0,37	-0,37	Sufficient Capacity	Sufficient Capacity	Iron Dominant electron acceptor	Iron Dominant electron acceptor
CW_182	CW_182	CW3MF06_7	CW3MF06_7_October_2025	CW3MF06_7_October_2025	182	S9475	515F806R	150	65	8	14392839-008	Wetland	CW_3	Section_2	MF06	CW3S2-3-4	CW_3_Section_2	CW_3_MF06	2025-10-27	28/10/2025	Autumn	0.60-0.80	T7	T7_MF06	T7_0.60-0.80	7	CW3_MF06	no	73	NA	0,69	0,55	13	-250	7,7	733	0,2	0,01	7,9	8,8	620	0,23812572	82	0,032038203	540	0,213619667	230	0,090986154	310	0,122633512	540		1782,00	0,48	1800	0,674104705	2200	0,82390575	4	0,001471844	110	0,041372155	28	0,01044399	26	0,009628009	3,6	0,001333109	1,3	0,000475649	1,4	0,000512237	2374,3	174,3	0,889142743	0,065236993	2100	540	2.5	2700	0,2	0,003581021	0,003581021	0,9	0,016384489	0,032768979	21	0,218613367	1,748906933	4	16	0,33312513	0,33312513	1	4,545454545	0,083281283	0,083281283	2,325213408	2,325213408	2,525213408	0,045214206	0,045214206	0,581303352	0,581303352	0,781303352	0,013989317	0,013989317	1,748906933	1,681303352	0,046758296	0,411108315	0,079708869	0,109981249	0,810309882	0,130039578	0,251992348	0,107577379	0,640430273	0,75	1,03	0,81	1,09	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_183	CW_183	CW3MF09_7	CW3MF09_7_October_2025	CW3MF09_7_October_2025	183	S9476	515F806R	150	65	16	14393656-006	Wetland	CW_3	Section_3	MF09	CW3S3-1	CW_3_Section_3	CW_3_MF09	2025-10-27	29/10/2025	Autumn	0.15-0.30	T7	T7_MF09	T7_0.15-0.30	7	CW3_MF09	no	71	NA	1,1	6,09	12	-113	7,3	831	0,1	0,01	21	21	110	0,042248112	1,6	0,000625136	35	0,013845719	25	0,009889799	9,1	0,003599887	34,1		180,70	0,06	100	0,037450261	120	0,044940314	0,01	3,67961E-06	0,48	0,000180533	0,1	3,73E-05	0,02	7,40616E-06	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	120,614	0,614	0,0451707	0,000230387	230	2,5	2.5	230	37	0,662488809	0,662488809	5,4	0,098306936	0,196613872	0,5	0,00520508	0,041640641	24,5	98	2,040391422	2,040391422	69,5	99,28571429	5,788049136	5,788049136	14,24193213	14,24193213	51,24193213	0,91749207	0,91749207	40,40058297	40,40058297	77,40058297	1,385865407	1,385865407	0,041640641	82,80058297	1,582479279	3,154497365	0,062328114	0,290852064	0,646819821	7,370528415	0,026675682	0,188027958	0,78529636	-3,06	-7,28	-3,06	-7,28	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_184	CW_184	CW3MF10_7	CW3MF10_7_October_2025	CW3MF10_7_October_2025	184	S9477	515F806R	150	65	5,5	14393656-007	Wetland	CW_3	Section_3	MF10	CW3S3-3-4	CW_3_Section_3	CW_3_MF10	2025-10-27	29/10/2025	Autumn	0.60-0.80	T7	T7_MF10	T7_0.60-0.80	7	CW3_MF10	no	65	NA	0,36	0,71	12	-188	7,3	676	0,2	0,01	8,6	8,9	330	0,126744335	3,1	0,0012112	36	0,014241311	10	0,00395592	2,6	0,001028539	12,6		381,70	0,14	52	0,019474136	70	0,026215183	1,6	0,000588738	110	0,041372155	25	0,009324991	19	0,007035853	3,3	0,001222016	0,41	0,000150012	0,27	9,87886E-05	229,58	159,58	0,086007737	0,059792554	320	560	2.5	880	1,4	0,025067144	0,025067144	2	0,036409976	0,072819953	56	0,582968978	4,663751822	-31	-124	-2,581719758	0	-35	-166,6666667	-2,914844889	0	-18,02040391	0	1,4	0,025067144	0,025067144	-20,34561732	0	1,4	0,025067144	0,025067144	4,663751822	3,4	0,097887097	0,097887097	0,743917789	0,256082211	0	0,097887097	0,743917789	0,256082211	0	0,06	0,06	0,12	0,12	Insufficient Capacity	Insufficient Capacity	Iron Dominant electron acceptor	Iron Dominant electron acceptor
CW_185	CW_185	CWinf_8	CWinf_8_December_2025	CWinf_8_December_2025	185	S9822	515F806R	150	65	10,85	14424768-001	INF	CW_0	Section_0	INF	NA	CW_0_Section_0	CW_0_INF	2025-12-16	16/12/2025	Winter	INF	T8	T8_INF	T8_INF	8	INFLOW	no	72	NA	0,75	NA	NA	NA	NA	NA	NA	0,01	15	23	500	0,192036871	210	0,082049056	490	0,193840068	230	0,090986154	320	0,126589432	550		1750,00	0,47	4700	1,760162284	4100	1,535460716	160	0,058873776	180	0,06769989	100	0,037299964	94	0,034808955	18	0,006665545	7,4	0,00270754	8,4	0,003073424	4667,8	567,8	1,746589809	0,211129093	9300	5700	95	16000	1,5	0,026857654	0,026857654	0,8	0,014563991	0,029127981	72	0,749531543	5,996252342	0	0	0	0	0	0	0	0	0	0	1,5	0,026857654	0,026857654	0	0	1,5	0,026857654	0,026857654	5,996252342	2,3	0,055985635	0,055985635	0,520275974	0,479724026	0	0,055985635	0,520275974	0,479724026	0	2,17	2,17	2,38	2,38	Insufficient Capacity	Insufficient Capacity	Iron Dominant electron acceptor	Iron Dominant electron acceptor
CW_186	CW_186	CW1eff_8	CW1eff_8_December_2025	CW1eff_8_December_2025	186	S9823	515F806R	150	65	4,45	14424776-001	EFF	CW_1	Section_5	EFF	NA	CW_1_Section_5	CW_1_EFF	2025-12-16	16/12/2025	Winter	EFF	T8	T8_EFF	T8_EFF	8	CW1_OUT	no	65	NA	0,27	1,05	9	28	7,6	965	0,1	0,01	9,7	10	76	0,029189604	2,1	0,000820491	42	0,016614863	13	0,005142696	6,5	0,002571348	19,5		139,60	0,05	65	0,02434267	40	0,014980105	0,45	0,000165582	11	0,004137215	2,8	0,001044399	0,84	0,000311059	0,1	3,70308E-05	0,02	7,31768E-06	0,002	7,31768E-07	55,212	15,212	0,020683441	0,005703336	110	60	2.5	170	9,6	0,171888988	0,171888988	2,4	0,043691972	0,087383943	0,5	0,00520508	0,041640641	71,5	99,30555556	5,954611701	5,954611701	47,5	98,95833333	3,95586092	3,95586092	41,56318967	41,56318967	51,16318967	0,916082179	0,916082179	27,61190922	27,61190922	37,21190922	0,666283066	0,666283066	0,041640641	39,61190922	0,753667009	6,958077823	0,012558633	0,131657363	0,855784004	4,709527929	0,018554714	0,141475552	0,839969734	-6,89	-4,64	-6,88	-4,63	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_187	CW_187	CW2eff_8	CW2eff_8_December_2025	CW2eff_8_December_2025	187	S9824	515F806R	150	65	4,30	14424776-008	EFF	CW_2	Section_5	EFF	NA	CW_2_Section_5	CW_2_EFF	2025-12-16	16/12/2025	Winter	EFF	T8	T8_EFF	T8_EFF	8	CW2_OUT	yes	49	NA	0,015	3,46	9	99	7,6	601	0,1	0,01	5	5,2	3,1	0,001190629	0,25	9,76774E-05	4	0,001582368	0,93	0,000367901	0,68	0,000269003	1,61		8,96	0,00	19	0,00711555	0,04	1,49801E-05	0,1	3,67961E-05	1,9	0,00071461	0,52	0,00019396	0,03	1,11092E-05	0,02	7,40616E-06	0,001	3,65884E-07	0,002	7,31768E-07	2,613	2,573	0,000979959	0,000964979	2,5	2,5	2.5	5	0,6	0,010743062	0,010743062	0,05	0,000910249	0,001820499	36	0,374765771	2,998126171	36	50	2,998126171	2,998126171	-1	-2,857142857	-0,083281283	0	20,92692067	20,92692067	21,52692067	0,385441731	0,385441731	-0,581303352	0	0,6	0,010743062	0,010743062	2,998126171	0,65	0,012563561	3,385388401	0,000537752	0,113854508	0,88560774	0,012563561	0,144903095	0,855096905	0	-3,38	0,00	-3,37	0,00	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Manganese Dominant electron acceptor
CW_188	CW_188	CW3eff_8	CW3eff_8_December_2025	CW3eff_8_December_2025	188	S9825	515F806R	150	65	3,65	14426548-001	EFF	CW_3	Section_5	EFF	NA	CW_3_Section_5	CW_3_EFF	2025-12-16	18/12/2025	Winter	EFF	T8	T8_EFF	T8_EFF	8	CW3_OUT	no	67	NA	0,42	3,99	10	1120	7,9	1120	0,1	0,01	13	14	5,5	0,002112406	0,71	0,000277404	3	0,001186776	1,3	0,00051427	1,3	0,00051427	2,6		11,81	0,00	21	0,007864555	2400	0,898806273	2	0,000735922	94	0,035354387	22	0,008205992	13	0,004814004	1,9	0,000703585	0,11	4,02472E-05	0,44	0,000160989	2533,45	133,45	0,9488214	0,050015127	3500	980	2.5	4500	1	0,017905103	0,017905103	1,1	0,020025487	0,040050974	44	0,458047054	3,664376431	28	38,88888889	2,331875911	2,331875911	5	10,20408163	0,416406413	0,416406413	16,27649386	16,27649386	17,27649386	0,309337401	0,309337401	2,90651676	2,90651676	3,90651676	0,069946585	0,069946585	3,664376431	5,00651676	0,109997559	2,681264286	0,014937347	0,115369978	0,869692676	0,526403971	0,076084103	0,132876248	0,791039649	-2,67	-0,51	-2,62	-0,46	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_189	CW_189	CW1MF01_8	CW1MF01_8_December_2025	CW1MF01_8_December_2025	189	S9826	515F806R	150	65	3,90	14424776-002	Wetland	CW_1	Section_1	MF01	CW1S1-1	CW_1_Section_1	CW_1_MF01	2025-12-16	16/12/2025	Winter	0.15-0.30	T8	T8_MF01	T8_0.15-0.30	8	CW1_MF01	no	70	NA	0,49	1,13	9	-83	7,6	1131	0,1	0,01	9,7	10	630	0,241966458	47	0,01836336	350	0,138457191	130	0,051426957	110	0,043515117	240		1267,00	0,40	120	0,044940314	85	0,031832722	2,5	0,000919903	70	0,026327735	1,5	0,000559499	0,17	6,29524E-05	0,03	1,11092E-05	0,03	1,09765E-05	0,002	7,31768E-07	159,232	74,232	0,059725629	0,027892907	620	610	2.5	1200	1	0,017905103	0,017905103	0,8	0,014563991	0,029127981	36	0,374765771	2,998126171	36	50	2,998126171	2,998126171	36	50	2,998126171	2,998126171	20,92692067	20,92692067	21,92692067	0,392603772	0,392603772	20,92692067	20,92692067	21,92692067	0,392603772	0,392603772	2,998126171	22,72692067	0,421731753	3,419857924	0,008517307	0,114801194	0,876681499	3,419857924	0,008517307	0,114801194	0,876681499	-2,98	-2,98	-2,95	-2,95	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_190	CW_190	CW1MF02_8	CW1MF02_8_December_2025	CW1MF02_8_December_2025	190	S9827	515F806R	150	65	2,90	14424776-003	Wetland	CW_1	Section_1	MF02	CW1S1-3-4	CW_1_Section_1	CW_1_MF02	2025-12-16	16/12/2025	Winter	0.60-0.80	T8	T8_MF02	T8_0.60-0.80	8	CW1_MF02	no	72	NA	0,72	1,19	9	-133	7,7	1148	0,1	0,6	10	11	690	0,265010882	130	0,050792273	580	0,229443346	210	0,083074315	290	0,114721673	500		1900,00	0,55	3100	1,160958103	2900	1,08605758	4	0,001471844	140	0,05265547	38	0,014173986	26	0,009628009	0,4	0,000148123	1,1	0,000402472	1	0,000365884	3110,5	210,5	1,164903368	0,078845788	6700	1700	2.5	8300	0,02	0,000358102	0,000358102	0,7	0,012743492	0,025486983	65	0,676660421	5,413283365	7	9,722222222	0,582968978	0,582968978	7	9,722222222	0,582968978	0,582968978	4,069123465	4,069123465	4,089123465	0,073216177	0,073216177	4,069123465	4,069123465	4,089123465	0,073216177	0,073216177	5,413283365	4,789123465	0,09870316	0,681672138	0,037388918	0,107406732	0,85520435	0,681672138	0,037388918	0,107406732	0,85520435	1,02	1,02	1,10	1,10	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_191	CW_191	CW1MF05_8	CW1MF05_8_December_2025	CW1MF05_8_December_2025	191	S9828	515F806R	150	65	5,25	14424776-004	Wetland	CW_1	Section_2	MF05	CW1S2-1	CW_1_Section_2	CW_1_MF05	2025-12-16	16/12/2025	Winter	0.15-0.30	T8	T8_MF05	T8_0.15-0.30	8	CW1_MF05	no	70	NA	0,86	0,92	8	6	7,7	1100	0,1	0,01	10	10	540	0,207399821	23	0,008986325	67	0,026504662	14	0,005538288	1	0,000395592	21		651,00	0,24	810	0,303347117	1,3	0,000486853	1,1	0,000404757	2,6	0,000977887	0,06	2,238E-05	0,03	1,11092E-05	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	5,094	3,794	0,001904455	0,001417602	1500	150	2.5	1600	3,8	0,068039391	0,068039391	1,1	0,020025487	0,040050974	19	0,197793046	1,582344368	53	73,61111111	4,413907974	4,413907974	17	47,22222222	1,415781803	1,415781803	30,80907766	30,80907766	34,60907766	0,619679099	0,619679099	9,882156985	9,882156985	13,68215699	0,244980429	0,244980429	1,582344368	14,78215699	0,285031403	5,073638047	0,007893936	0,122137033	0,869969031	1,700813206	0,023548132	0,144037234	0,832414634	-4,53	-1,15	-4,53	-1,15	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
