SampleID	Sample_ID	Sample_Names	Orvion_Sample_Names	CW_Section	CW_Number	CW_Number_Section	CW_Number_MF_number	MF_number	Wetland_Sample	Linked_redox_Sensor	Sample_depth	Sample_depth_information	Primerpairname	Short_Name	Sample_or_Control	Timepoint	Timepoint_Sample_depth_information	Sampling_Date	Season_Meterological	Filtration_Volume_ml	Elution_Volume_ul	DNA_concentration	Order_Treatment	sample_nr	obs_well	date	DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	phenol	m_cresol	o_cresol	p_cresol	cresol	2_ethylphenol	3_ethylphenol	24_dimethylphenol	25_dimethylphenol	3,5+2,3-dimethylphenol+4-ethylphenol	26_dimethylphenol	34_dimethylphenol	c2_alkylphenols_total	235_trimethylphenol	345_trimethylphenol	2_isopropylphenol	c3_alkylphenols_total	thymol	p_[tert]butylphenol	c4_alkylphenols_total	naphthalene_PAH_ug_l	acenaphthylene_ug_l	acenaphthene_ug_l	fluorene_ug_l	phenanthrene_ug_l	anthracene_ug_l	fluoranthene_ug_l	pyrene_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_mmol_e_l	acenaphthene_mmol_e_l	fluorene_mmol_e_l	phenanthrene_mmol_e_l	anthracene_mmol_e_l	fluoranthene_mmol_e_l	pyrene_mmol_e_l	benzo[a]anthracene	chrysene	benzo[b]fluoranthene	benzo[k]fluoranthene	benzo[a]pyrene		dibenz[a,h]anthracene	benzo[ghi]perylene	indeno[1,2,3-cd]pyrene	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	PAH_total_16_ug	fraction_C10-C12	fraction_C12-C22	fraction_C22-C30	fraction_C30-C40	total_C10-C40	Electron_Donor_Load	Total_Electron_Acceptor_Capacity	chloride_mg_l	nitrite_mg_l	nitrite_N_mg_l	nitrate_mg_l	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_Influent	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	total_iron2_mg_l_Sulfate_relative_To_Influent	iron2_total_mmoles_l__Sulfate_relative_To_Influent	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_Flow	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_1D_Flow	total_iron2_mg_l_Sulfate_relative_To_1D_Flow	iron2_total_mmoles_l__Sulfate_relative_To_1D_Flow	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_1D_Flow	manganese2_mg_l	manganese2_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	Ratio_iron2_manganese2_in_mmoles_l	Ratio_iron2_to_manganese2_in_mmoles_e_l	combined_total_reduced_metals_mg_l	combined_total_reduced_metals_mmol_e_l	cyanide_total	phosphorus_total	nitrate_consumption_relative_to_influent	nitrate_N_mg_l	nitrate_mmoles_l	nitrate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	sulfate_mg_l	sulfate_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	combined_remaining_soluble_electron_acceptor_capacity	total_electron_acceptor_capacity_consumed_mmol_e_l_relative_To_Influent	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_Influent	total_electron_acceptor_capacity_consumed_mmols_e_l_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_1D_Flow	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		electron_acceptor_donor_balance_BTEXN_minus_total_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow
CW_174	CW_174	CW2MF02_7_October_2025	S9467	Section_1	CW_2	CW_2_Section_1	CW_2_MF02	MF02	Wetland	CW2S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF02_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	6,75	174	14392839-002	CW2_MF02	28/10/2025	8,1	7,7	350	0,13442581	42	0,016409811	200	0,079118395	96	0,03797683	130	0,051426957	226		818,00	0,23	800	0,299602091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	660	2	2	1	1,5	0,26	0,02	0,02	0,247171725	0,000735922	0,000752221	0,000373	0,000555462	9,62801E-05	7,31768E-06	7,31768E-06	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	666,8	6,8	0,249699245	0,00252752	660	1700	200	2.5	2.5	1900	1.478		67	0.03	0.01	0.075	1,162606704	1,162606704	2	0,035810206	0,035810206	3,162606704	0,056626799	0,056626799	1,162606704	1,162606704	3,162606704	0,056626799	0,056626799	1,4	0,025486983	0,050973967	2,221792892	1,110896446	4,562606704	0,107600766	NA	0.49	1	0,017	0,000274194	0,001370968	2	8,00	0,166562565	2	8,00	0,166562565	0,166562565	23	0,239433687	1,915469498	1,916840466	0,27	0,185925546	0,206544028	0,607530426	0,27	20,65440281	18,59255458	60,75304262	1.41	13	-129	7.6	663	0.2	0.01	0,26	0,26	0,26	0,26
CW_175	CW_175	CW2MF05_7_October_2025	S9468	Section_2	CW_2	CW_2_Section_2	CW_2_MF05	MF05	Wetland	CW2S2-1	0.15-0.30	0.15-0.30	515F806R	CW2MF05_7	True Sample	T7	T7_0.15-0.30	2025-10-27	Autumn	150	65	42,2	175	14392839-003	CW2_MF05	28/10/2025	10	11	2,8	0,001075406	0,59	0,000230519	4,7	0,001859282	1,2	0,00047471	0,58	0,000229443	1,78		9,87	0,00	20	0,007490052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	0,01	0,14	0,005	0,001	0,001	0,001	0,002	0,00711555	3,67961E-06	5,26555E-05	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	19,16	0,16	0,007175588	6,00383E-05	19	30	2.5	2.5	2.5	50	29		42	0.03	0.01	0.075	10,46346034	10,46346034	8,2	0,146821844	0,146821844	18,66346034	0,334171179	0,334171179	13,3699771	13,3699771	21,5699771	0,386212661	0,386212661	2,3	0,041871473	0,083742946	7,980879501	3,990439751	20,96346034	0,417914124	NA	1.5	1	0,017	0,000274194	0,001370968	18	72,00	1,499063086	23	76,67	1,915469498	1,915469498	7	0,072871122	0,582968978	0,584339945	1,92	0,043684894	0,174321936	0,78199317	2,39	16,19051715	3,510608881	80,29887397	1.99	12	-90	7.2	563	0.1	0.01	-1,91	-1,91	-2,37	-2,37
CW_176	CW_176	CW2MF06_7_October_2025	S9469	Section_2	CW_2	CW_2_Section_2	CW_2_MF06	MF06	Wetland	CW2S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF06_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	6,05	176	14392839-004	CW2_MF06	28/10/2025	6	6,2	140	0,053770324	14	0,005469937	63	0,024922294	29	0,011472167	22	0,008703023	51		268,00	0,08	220	0,082390575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	7,3	3,9	0,13	3,8	0,51	0,05	0,03	0,022095654	0,002686116	0,001466831	4,849E-05	0,001407171	0,000188857	1,82942E-05	1,09765E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	74,72	15,72	0,027922389	0,005826735	74	410	160	2.5	2.5	570	342		55	0.03	0.01	0.075	3,487820112	3,487820112	3,4	0,06087735	0,06087735	6,887820112	0,123327128	0,123327128	2,325213408	2,325213408	5,725213408	0,102510536	0,102510536	1,6	0,029127981	0,058255962	4,233974472	2,116987236	8,487820112	0,18158309	NA	0.27	1	0,017	0,000274194	0,001370968	6	24,00	0,499687695	4	17,39	0,33312513	0,33312513	19	0,197793046	1,582344368	1,583715336	0,68	0,08551073	0,181025124	0,733464146	0,49	20,75567387	11,7952925	67,44903363	0.95	12	-230	7.2	500	0.2	0.01	-0,51	-0,51	-0,33	-0,32
CW_177	CW_177	CW2MF09_7_October_2025	S9470	Section_3	CW_2	CW_2_Section_3	CW_2_MF09	MF09	Wetland	CW2S3-1	0.15-0.30	0.15-0.30	515F806R	CW2MF09_7	True Sample	T7	T7_0.15-0.30	2025-10-27	Autumn	150	65	8,7	177	14393656-003	CW2_MF09	29/10/2025	8,2	8,3	110	0,042248112	1,4	0,000546994	81	0,03204295	19	0,007516248	15	0,00593388	34		226,40	0,07	470	0,176016228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	1	44	9,8	3,1	0,1	0,1	0,2	0,020597644	0,000367961	0,016548862	0,003655396	0,001147955	3,70308E-05	3,65884E-05	7,31768E-05	0,1	0,1	0,2	0,1	0,1		0,2	0,1	0,1	113,3	58,3	0,042464614	0,02186697	110	870	370	2.5	2.5	1200	336		53	0.03	0.01	0.075	14,24193213	14,24193213	11	0,196956132	0,196956132	25,24193213	0,451959393	0,451959393	3,778471788	3,778471788	14,77847179	0,264610059	0,264610059	3,1	0,056435463	0,112870927	8,008428866	4,004214433	28,34193213	0,56483032	NA	0.25	1	0,017	0,000274194	0,001370968	24,5	98,00	2,040391422	6,5	92,86	0,541328336	0,541328336	0,5	0,00520508	0,041640641	0,043011609	2,61	0,043324883	0,173482121	0,783192996	0,92	28,79923533	12,28447774	58,91628693	0.96	12	-110	7.3	660	0.1	0.01	-2,35	-2,33	-0,67	-0,65
CW_178	CW_178	CW2MF10_7_October_2025	S9471	Section_3	CW_2	CW_2_Section_3	CW_2_MF10	MF10	Wetland	CW2S3-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF10_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	21,55	178	14393656-004	CW2_MF10	29/10/2025	7,5	9,7	1,1	0,000422481	0,32	0,000125027	2,4	0,000949421	1,3	0,00051427	0,91	0,000359989	2,21		6,03	0,00	4,2	0,001572911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,1	0,01	0,01	0,005	0,001	0,001	0,001	0,002	3,74503E-05	3,67961E-06	3,7611E-06	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,13	0,03	4,85942E-05	1,1144E-05	0,042	2.5	2.5	2.5	2.5	5	6		42	0.03	0.01	0.075	10,81224235	10,81224235	2,6	0,046553268	0,046553268	13,41224235	0,24014758	0,24014758	7,324422236	7,324422236	9,924422236	0,177697802	0,177697802	1,2	0,021845986	0,043691972	10,99275548	5,49637774	14,61224235	0,283839552	NA	0.25	1	0,017	0,000274194	0,001370968	18,6	74,40	1,549031855	12,6	66,32	1,04934416	1,04934416	6,4	0,066625026	0,533000208	0,534371176	1,83	0,023837991	0,131022602	0,845139408	1,27	13,98387162	3,438325715	82,57780266	2.14	12	-80	7.4	355	0.2	0.01	-1,83	-1,83	-1,27	-1,27
CW_179	CW_179	CW3MF01_7_October_2025	S9472	Section_1	CW_3	CW_3_Section_1	CW_3_MF01	MF01	Wetland	CW3S1-1	0.15-0.30	0.15-0.30	515F806R	CW3MF01_7	True Sample	T7	T7_0.15-0.30	2025-10-27	Autumn	150	65	12,5	179	14392839-005	CW3_MF01	28/10/2025	11	11	90	0,034566637	0,5	0,000195355	180	0,071206556	51	0,020175191	22	0,008703023	73		346,50	0,11	1100	0,411952875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1600	0,17	0,16	0,005	0,03	0,001	0,001	0,002	0,599204182	6,25534E-05	6,01777E-05	1,865E-06	1,11092E-05	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	1600,369	0,369	0,599341355	0,000137173	1600	2200	2.5	2.5	2.5	2200	1.947		64	0.03	0.01	0.075	14,24193213	14,24193213	17	0,30438675	0,30438675	31,24193213	0,559390011	0,559390011	14,24193213	14,24193213	31,24193213	0,559390011	0,559390011	4,5	0,081922447	0,163844894	6,828287403	3,414143702	35,74193213	0,723234905	NA	1.8	1	0,017	0,000274194	0,001370968	24,5	98,00	2,040391422	24,5	98,00	2,040391422	2,040391422	0,5	0,00520508	0,041640641	0,043011609	2,76	0,059286197	0,202411594	0,738302209	2,76	20,24115944	5,928619652	73,83022091	2.45	12	-135	7.4	660	0.1	0.01	-2,25	-2,25	-2,25	-2,25
CW_180	CW_180	CW3MF02_7_October_2025	S9473	Section_1	CW_3	CW_3_Section_1	CW_3_MF02	MF02	Wetland	CW3S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF02_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	6,25	180	14392839-006	CW3_MF02	28/10/2025	9,4	9,8	660	0,25348867	67	0,026177556	410	0,16219271	150	0,059338796	200	0,079118395	350		1487,00	0,44	1300	0,486853398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2800	4	270	62	50	8,6	1,3	1,2	1,048607318	0,001471844	0,101549835	0,023125978	0,018515401	0,003184649	0,000475649	0,000439061	0,03	0,03	0,002	0,001	0,02		0,002	0,001	0,001	3197,1	397,1	1,197369735	0,148762417	3200	2300	920	2.5	2.5	3300	4.687		73	0.03	0.01	0.075	1,743910056	1,743910056	0,4	0,007162041	0,007162041	2,143910056	0,03838693	0,03838693	1,743910056	1,743910056	2,143910056	0,03838693	0,03838693	1,1	0,020025487	0,040050974	1,916903709	0,958451855	3,243910056	0,078437904	NA	0.81	1	0,017	0,000274194	0,001370968	3	12,00	0,249843848	3	12,00	0,249843848	0,249843848	22	0,229023527	1,832188216	1,833559183	0,33	0,122001828	0,116932879	0,761065293	0,33	11,69328787	12,20018284	76,10652928	0.82	13	-224	7.6	700	0.2	0.01	0,60	0,75	0,60	0,75
CW_181	CW_181	CW3MF05_7_October_2025	S9474	Section_2	CW_3	CW_3_Section_2	CW_3_MF05	MF05	Wetland	CW3S2-1	0.15-0.30	0.15-0.30	515F806R	CW3MF05_7	True Sample	T7	T7_0.15-0.30	2025-10-27	Autumn	150	65	8,85	181	14392839-007	CW3_MF05	28/10/2025	0,05	0,5	1,1	0,000422481	0,02	7,8142E-06	3,5	0,001384572	0,65	0,000257135	0,33	0,000130545	0,98		5,72	0,00	23	0,00861356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	0,01	0,01	0,005	0,001	0,001	0,001	0,002	0,007490052	3,67961E-06	3,7611E-06	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	20,03	0,03	0,007501196	1,1144E-05	20	2.5	2.5	2.5	2.5	5	26		70	0.03	0.01	0.075	-26,15865084	0	3,6	0,064458371	0,064458371	3,6	0,064458371	0,064458371	-40,40058297		3,6	0,064458371	0,064458371	8,7	0,158383397	0,316766794	0,406976816	0,203488408	12,3	0,381225165	NA	0.015	1	0,017	0,000274194	0,001370968	-45	-180,00	-3,747657714	-69,5	-13900,00	-5,788049136		70	0,728711222	5,829689777	5,831060745	-3,37	-0,09409569	-0,019147382	1,113243072	0,38	16,90821504	83,09178496	0	2.54	12	-169	7.3	673	0.1	0.01	3,38	3,38	-0,37	-0,37
CW_182	CW_182	CW3MF06_7_October_2025	S9475	Section_2	CW_3	CW_3_Section_2	CW_3_MF06	MF06	Wetland	CW3S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF06_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	8	182	14392839-008	CW3_MF06	28/10/2025	7,9	8,8	620	0,23812572	82	0,032038203	540	0,213619667	230	0,090986154	310	0,122633512	540		1782,00	0,48	1800	0,674104705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2200	4	110	28	26	3,6	1,3	1,4	0,82390575	0,001471844	0,041372155	0,01044399	0,009628009	0,001333109	0,000475649	0,000512237	0,05	0,05	0,002	0,001	0,02		0,002	0,001	0,001	2374,3	174,3	0,889142743	0,065236993	2400	2100	540	25	2.5	2700	4.182		73	0.03	0.01	0.075	2,325213408	2,325213408	0,2	0,003581021	0,003581021	2,525213408	0,045214206	0,045214206	0,581303352	0,581303352	0,781303352	0,013989317	0,013989317	0,9	0,016384489	0,032768979	2,75957371	1,379786855	3,425213408	0,077983185	NA	0.69	1	0,017	0,000274194	0,001370968	4	16,00	0,33312513	1	4,55	0,083281283	0,083281283	21	0,218613367	1,748906933	1,750277901	0,41	0,079708869	0,109981249	0,810309882	0,13	10,75773788	25,19923485	64,04302728	0.55	13	-250	7.7	733	0.2	0.01	0,75	0,81	1,03	1,09
CW_183	CW_183	CW3MF09_7_October_2025	S9476	Section_3	CW_3	CW_3_Section_3	CW_3_MF09	MF09	Wetland	CW3S3-1	0.15-0.30	0.15-0.30	515F806R	CW3MF09_7	True Sample	T7	T7_0.15-0.30	2025-10-27	Autumn	150	65	16	183	14393656-006	CW3_MF09	29/10/2025	21	21	110	0,042248112	1,6	0,000625136	35	0,013845719	25	0,009889799	9,1	0,003599887	34,1		180,70	0,06	100	0,037450261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120	0,01	0,48	0,1	0,02	0,001	0,001	0,002	0,044940314	3,67961E-06	0,000180533	3,73E-05	7,40616E-06	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	120,614	0,614	0,0451707	0,000230387	120	230	2.5	2.5	2.5	230	301		71	0.03	0.01	0.075	14,24193213	14,24193213	37	0,662488809	0,662488809	51,24193213	0,91749207	0,91749207	40,40058297	40,40058297	77,40058297	1,385865407	1,385865407	5,4	0,098306936	0,196613872	9,332933226	4,666466613	56,64193213	1,114105942	NA	1.1	1	0,017	0,000274194	0,001370968	24,5	98,00	2,040391422	69,5	99,29	5,788049136	5,788049136	0,5	0,00520508	0,041640641	0,043011609	3,15	0,062328114	0,290852064	0,646819821	7,37	18,80279579	2,6675682	78,52963601	6.09	12	-113	7.3	831	0.1	0.01	-3,06	-3,06	-7,28	-7,28
CW_184	CW_184	CW3MF10_7_October_2025	S9477	Section_3	CW_3	CW_3_Section_3	CW_3_MF10	MF10	Wetland	CW3S3-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF10_7	True Sample	T7	T7_0.60-0.80	2025-10-27	Autumn	150	65	5,5	184	14393656-007	CW3_MF10	29/10/2025	8,6	8,9	330	0,126744335	3,1	0,0012112	36	0,014241311	10	0,00395592	2,6	0,001028539	12,6		381,70	0,14	52	0,019474136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	1,6	110	25	19	3,3	0,41	0,27	0,026215183	0,000588738	0,041372155	0,009324991	0,007035853	0,001222016	0,000150012	9,87886E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	229,58	159,58	0,086007737	0,059792554	230	320	560	2.5	2.5	880	612		65	0.03	0.01	0.075	-18,02040391	0	1,4	0,025067144	0,025067144	1,4	0,025067144	0,025067144	-20,34561732		1,4	0,025067144	0,025067144	2	0,036409976	0,072819953	0,688469114	0,344234557	3,4	0,097887097	NA	0.36	1	0,017	0,000274194	0,001370968	-31	-124,00	-2,581719758	-35	-166,67	-2,914844889	0	56	0,582968978	4,663751822	4,66512279	-2,48	-0,029317576	-0,010092123	1,039409699	0,10	25,60822106	74,39177894	0	0.71	12	-188	7.3	676	0.2	0.01	2,65	2,71	0,06	0,12
CW_185	CW_185	CWinf_8_December_2025	S9822	Section_0	CW_0	CW_0_Section_0	CW_0_INF	INF	INF	NA	NA	INF	515F806R	CWinf_8	True Sample	T8	T8_INF	2025-12-16	Winter	150	65	10,85	185	14424768-001	INFLOW	16/12/2025	15	23	500	0,192036871	210	0,082049056	490	0,193840068	230	0,090986154	320	0,126589432	550		1750,00	0,47	4700	1,760162284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4100	160	180	100	94	18	7,4	8,4	1,535460716	0,058873776	0,06769989	0,037299964	0,034808955	0,006665545	0,00270754	0,003073424	1,3	1,2	0,53	0,19	0,6		0,04	0,14	0,16	4667,8	567,8	1,746589809	0,211129093	4600	9300	5700	450	95	16000	6.350		72	0.03	0.01	0.075	0	0	1,5	0,026857654	0,026857654	1,5	0,026857654	0,026857654	0	0	1,5	0,026857654	0,026857654	0,8	0,014563991	0,029127981	1,844113697	0,922056849	2,3	0,055985635	NA	0.75	1	0,017	0,000274194	0,001370968	0	0,00	0	0	0,00	0	0	72	0,749531543	5,996252342	5,99762331	0,06	0,520275974	0,479724026	0	0,06	47,97240255	52,02759745	0	NA	NA	NA	NA	NA	NA	0.01	2,17	2,38	2,17	2,38
CW_186	CW_186	CW1eff_8_December_2025	S9823	Section_5	CW_1	CW_1_Section_5	CW_1_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW1eff_8	True Sample	T8	T8_EFF	2025-12-16	Winter	150	65	4,45	186	14424776-001	CW1_OUT	16/12/2025	9,7	10	76	0,029189604	2,1	0,000820491	42	0,016614863	13	0,005142696	6,5	0,002571348	19,5		139,60	0,05	65	0,02434267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	0,45	11	2,8	0,84	0,1	0,02	0,002	0,014980105	0,000165582	0,004137215	0,001044399	0,000311059	3,70308E-05	7,31768E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	55,212	15,212	0,020683441	0,005703336	55	110	60	2.5	2.5	170	195		65	0.03	0.01	0.075	41,56318967	41,56318967	9,6	0,171888988	0,171888988	51,16318967	0,916082179	0,916082179	27,61190922	27,61190922	37,21190922	0,666283066	0,666283066	2,4	0,043691972	0,087383943	20,96683086	10,48341543	53,56318967	1,003466122	NA	0.27	1	0,017	0,000274194	0,001370968	71,5	99,31	5,954611701	47,5	98,96	3,95586092	3,95586092	0,5	0,00520508	0,041640641	0,043011609	6,96	0,012558633	0,131657363	0,855784004	4,71	14,14755525	1,855471387	83,99697336	1.05	9	28	7.6	965	0.1	0.01	-6,89	-6,88	-4,64	-4,63
CW_187	CW_187	CW2eff_8_December_2025	S9824	Section_5	CW_2	CW_2_Section_5	CW_2_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW2eff_8	True Sample	T8	T8_EFF	2025-12-16	Winter	150	65	4,30	187	14424776-008	CW2_OUT	16/12/2025	5	5,2	3,1	0,001190629	0,25	9,76774E-05	4	0,001582368	0,93	0,000367901	0,68	0,000269003	1,61		8,96	0,00	19	0,00711555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,04	0,1	1,9	0,52	0,03	0,02	0,001	0,002	1,49801E-05	3,67961E-05	0,00071461	0,00019396	1,11092E-05	7,40616E-06	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2,613	2,573	0,000979959	0,000964979	2,6	2.5	2.5	2.5	2.5	5	12		49	0.03	0.01	1.5	20,92692067	20,92692067	0,6	0,010743062	0,010743062	21,52692067	0,385441731	0,385441731	-0,581303352		0,6	0,010743062	0,010743062	0,05	0,000910249	0,001820499	423,4462856	211,7231428	21,57692067	0,38726223	NA	0.015	20,58823529	0,35	0,005645161	0,028225806	36	50,00	2,998126171	-1	-2,86	-0,083281283		36	0,374765771	2,998126171	3,026351978	3,39	0,000537752	0,113854508	0,88560774	0,01	85,50969048	14,49030952	0	3.46	9	99	7.6	601	0.1	0.01	-3,38	-3,37	0,00	0,00
CW_188	CW_188	CW3eff_8_December_2025	S9825	Section_5	CW_3	CW_3_Section_5	CW_3_EFF	EFF	EFF	NA	NA	EFF	515F806R	CW3eff_8	True Sample	T8	T8_EFF	2025-12-16	Winter	150	65	3,65	188	14426548-001	CW3_OUT	18/12/2025	13	14	5,5	0,002112406	0,71	0,000277404	3	0,001186776	1,3	0,00051427	1,3	0,00051427	2,6		11,81	0,00	21	0,007864555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2400	2	94	22	13	1,9	0,11	0,44	0,898806273	0,000735922	0,035354387	0,008205992	0,004814004	0,000703585	4,02472E-05	0,000160989	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2533,45	133,45	0,9488214	0,050015127	2500	3500	980	2.5	2.5	4500	2.512		67	0.03	0.01	0.075	16,27649386	16,27649386	1	0,017905103	0,017905103	17,27649386	0,309337401	0,309337401	2,90651676	2,90651676	3,90651676	0,069946585	0,069946585	1,1	0,020025487	0,040050974	15,44718495	7,723592477	18,37649386	0,349388375	NA	0.42	1	0,017	0,000274194	0,001370968	28	38,89	2,331875911	5	10,20	0,416406413	0,416406413	44	0,458047054	3,664376431	3,665747399	2,68	0,014937347	0,115369978	0,869692676	0,53	13,28762483	7,608410297	79,10396488	3.99	10	1120	7.9	1120	0.1	0.01	-2,67	-2,62	-0,51	-0,46
